TIM_MONTH	PRODUTO	CARTEIRA	CANAL_AJUSTADO	SUB_CANAL_AJUSTADO	CUST_SEGMENT_CROSS	METODO_PAGAMENTO	SUM de TPV
202604	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	DEBIT_CARD	2000
202604	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	DIGITAL_CURRENCY	32227,49
202604	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	PREPAID_CARD	10606,25
202604	OP - LINK	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	TICKET	5832,79
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		759041,64
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	ACCOUNT_MONEY	11501,08
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	BANK_TRANSFER	38648,23
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	CREDIT_CARD	3781562,29
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	DIGITAL_CURRENCY	13178
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	PREPAID_CARD	4778
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	TICKET	1771
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB		577024,28
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	ACCOUNT_MONEY	8008,72
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	BANK_TRANSFER	22840,32
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	CREDIT_CARD	3193967,16
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	DIGITAL_CURRENCY	6085,77
202604	OP - LINK	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	PREPAID_CARD	1378
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		4270300,65
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	ACCOUNT_MONEY	157316,26
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	BANK_TRANSFER	1873907,53
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	CREDIT_CARD	16237737,05
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	DIGITAL_CURRENCY	4735,95
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	PREPAID_CARD	1983,67
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	TICKET	8508,02
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	LONGTAIL		5831,88
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	LONGTAIL	ACCOUNT_MONEY	350
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	LONGTAIL	BANK_TRANSFER	4900
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	LONGTAIL	CREDIT_CARD	38616,33
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	LONGTAIL	TICKET	2250
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	SMB		1903,99
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	SMB	ACCOUNT_MONEY	179,01
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	SMB	CREDIT_CARD	43548,52
202604	OP - LINK	ACQUISITION	HUNTING	HUNTING	SMB	TICKET	1315,88
202604	OP - LINK	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS		244339,32
202604	OP - LINK	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	ACCOUNT_MONEY	69234,43
202604	OP - LINK	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	BANK_TRANSFER	208149,61
202604	OP - LINK	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	CREDIT_CARD	987207,16
202604	OP - LINK	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	DIGITAL_CURRENCY	21431,54
202604	OP - LINK	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	TICKET	19482,81
202604	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL		1998800,5
202604	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	ACCOUNT_MONEY	52027
202604	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	BANK_TRANSFER	126968,46
202604	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	CREDIT_CARD	10787922,3
202604	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	DEBIT_CARD	4355
202604	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	DIGITAL_CURRENCY	115876,87
202604	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	PREPAID_CARD	16120,65
202604	OP - LINK	ACQUISITION	MGM	MGM	LONGTAIL	TICKET	26107,6
202604	OP - LINK	ACQUISITION	MGM	MGM	SMB		653279,59
202604	OP - LINK	ACQUISITION	MGM	MGM	SMB	ACCOUNT_MONEY	3795,26
202604	OP - LINK	ACQUISITION	MGM	MGM	SMB	BANK_TRANSFER	17431,08
202604	OP - LINK	ACQUISITION	MGM	MGM	SMB	CREDIT_CARD	2776033,23
202604	OP - LINK	ACQUISITION	MGM	MGM	SMB	DEBIT_CARD	898
202604	OP - LINK	ACQUISITION	MGM	MGM	SMB	DIGITAL_CURRENCY	7221,58
202604	OP - LINK	ACQUISITION	MGM	MGM	SMB	PREPAID_CARD	1496,14
202604	OP - LINK	ACQUISITION	MGM	MGM	SMB	TICKET	7701,16
202604	OP - LINK	ACQUISITION	PAID	PAID	LONGTAIL		0
202604	OP - LINK	ACQUISITION	PAID	PAID	LONGTAIL	CREDIT_CARD	398
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	BIG SELLERS	CREDIT_CARD	663,5
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		4630906,81
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	ACCOUNT_MONEY	68794,98
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	BANK_TRANSFER	288052,62
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	CREDIT_CARD	24421039,9
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	DEBIT_CARD	4376,16
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	DIGITAL_CURRENCY	342306,3
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	PREPAID_CARD	45936,16
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	TICKET	51719,45
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB		797577,85
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	ACCOUNT_MONEY	7940,04
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	BANK_TRANSFER	28397,51
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	CREDIT_CARD	4476603,48
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	DIGITAL_CURRENCY	28698,21
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	PREPAID_CARD	1523,28
202604	OP - LINK	ACQUISITION	RESELLERS	RESELLERS	SMB	TICKET	8500
202604	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL		27489,42
202604	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	ACCOUNT_MONEY	24
202604	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	BANK_TRANSFER	5411
202604	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	CREDIT_CARD	88327,04
202604	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	LONGTAIL	DIGITAL_CURRENCY	87
202604	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB		4302,05
202604	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	BANK_TRANSFER	1000
202604	OP - LINK	ACQUISITION	TELESALES_FARMING	TELESALES_FARMING	SMB	CREDIT_CARD	13644,96
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL		228027,1
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	ACCOUNT_MONEY	2211,26
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	BANK_TRANSFER	9569,19
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	CREDIT_CARD	1445789,76
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	DIGITAL_CURRENCY	6945,67
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	PREPAID_CARD	2354
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	LONGTAIL	TICKET	15789,35
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB		172962,24
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	ACCOUNT_MONEY	586
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	BANK_TRANSFER	5966,12
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	CREDIT_CARD	1064407,26
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	DIGITAL_CURRENCY	899
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	PREPAID_CARD	1555
202604	OP - LINK	ACQUISITION	TELEVENDAS	TELEVENDAS	SMB	TICKET	125
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		92273298,45
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	ACCOUNT_MONEY	1632127,12
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	BANK_TRANSFER	5793141,49
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	CREDIT_CARD	532391929,9
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	DEBIT_CARD	25034,81
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	DIGITAL_CURRENCY	3075907,58
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	PREPAID_CARD	508497,2
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	TICKET	1349434,02
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		110158533,4
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	ACCOUNT_MONEY	2071229,28
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	BANK_TRANSFER	8783112,4
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	CREDIT_CARD	526739951,6
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	DEBIT_CARD	7179,99
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	DIGITAL_CURRENCY	987905,3
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	PREPAID_CARD	149469,74
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	TICKET	2159163,87
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		20952498,51
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	ACCOUNT_MONEY	547339,75
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	BANK_TRANSFER	4315170,2
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	CREDIT_CARD	84135754,72
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	DEBIT_CARD	199
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	DIGITAL_CURRENCY	74842,91
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	PREPAID_CARD	15749,48
202604	OP - LINK	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	TICKET	699315,19
202604	OP - OTHERS	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		30233,5
202604	OP - OTHERS	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	ACCOUNT_MONEY	694,6
202604	OP - OTHERS	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	CREDIT_CARD	372,96
202604	OP - OTHERS	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	TICKET	133359,73
202604	OP - OTHERS	ACQUISITION	PARTNERS ONLINE		LONGTAIL		0
202604	OP - OTHERS	ACQUISITION	PARTNERS ONLINE		SMB		2678,38
202604	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	LONGTAIL	BANK_TRANSFER	1000
202604	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	LONGTAIL	TICKET	1544,64
202604	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	SMB	CREDIT_CARD	367
202604	OP - OTHERS	ACQUISITION	PARTNERS ONLINE	PLATAFORMAS	SMB	TICKET	12965,4
202604	OP - OTHERS	ACQUISITION	UNKNOWN	UNKNOWN	LONGTAIL		0
202604	OP - OTHERS	ACQUISITION	UNKNOWN	UNKNOWN	LONGTAIL	TICKET	64,8
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		4526011,01
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	ACCOUNT_MONEY	101676,8
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	BANK_TRANSFER	1331215,25
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	CREDIT_CARD	891087,34
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	DEBIT_CARD	714
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	PREPAID_CARD	1738,75
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL	TICKET	24994886,14
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		5638105,99
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	ACCOUNT_MONEY	313960,24
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	BANK_TRANSFER	110975,94
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	CREDIT_CARD	3780075,34
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	PREPAID_CARD	4241,56
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB	TICKET	21774953,64
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS		222145,28
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	ACCOUNT_MONEY	2441,1
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	CREDIT_CARD	318466,58
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	PREPAID_CARD	219
202604	OP - OTHERS	ENGAGEMENT	ENGAGEMENT BIG SELLERS	ENGAGEMENT BIG SELLERS	BIG SELLERS	TICKET	352611,2
202604	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL		3381,4
202604	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL	CREDIT_CARD	20506,82
202604	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL	DEBIT_CARD	1703,34
202604	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	LONGTAIL	PREPAID_CARD	913
202604	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	SMB		10899,16
202604	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	SMB	CREDIT_CARD	51133,22
202604	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	SMB	DEBIT_CARD	6977,15
202604	POINT	ACQUISITION	BIGSELLER FARMING	BIGSELLER FARMING	SMB	PREPAID_CARD	15
202604	POINT	ACQUISITION	CANAIS DIGITAIS		LONGTAIL		39812149,32
202604	POINT	ACQUISITION	CANAIS DIGITAIS		SMB		33535414,32
202604	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	BIG SELLERS	CREDIT_CARD	1056,54
202604	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	CREDIT_CARD	151257690,4
202604	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	DEBIT_CARD	87714308,24
202604	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	PREPAID_CARD	2033818,21
202604	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	LONGTAIL	VOUCHER_CARD	7413,65
202604	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	CREDIT_CARD	118811778,3
202604	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	DEBIT_CARD	69816231,49
202604	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	PREPAID_CARD	1613844,26
202604	POINT	ACQUISITION	CANAIS DIGITAIS	CANAIS DIGITAIS	SMB	VOUCHER_CARD	13764,6
202604	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL		329563,64
202604	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	CREDIT_CARD	1011536,31
202604	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	DEBIT_CARD	830462,11
202604	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	PREPAID_CARD	17750,76
202604	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	LONGTAIL	VOUCHER_CARD	10
202604	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB		1870415,17
202604	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	CREDIT_CARD	6253397,93
202604	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	DEBIT_CARD	4669916,66
202604	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	PREPAID_CARD	89546,95
202604	POINT	ACQUISITION	CONSULTOR CERTIFICADO	CONSULTOR CERTIFICADO	SMB	VOUCHER_CARD	110,4
202604	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL		22792241,1
202604	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	CREDIT_CARD	89808266,85
202604	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	DEBIT_CARD	37633303,06
202604	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	PREPAID_CARD	678945,57
202604	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	LONGTAIL	VOUCHER_CARD	1211,42
202604	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB		82420306,47
202604	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	CREDIT_CARD	334203904,7
202604	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	DEBIT_CARD	132483340,8
202604	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	PREPAID_CARD	2294030,74
202604	POINT	ACQUISITION	FDV PROPRIA	FDV PROPRIA	SMB	VOUCHER_CARD	2277,98
202604	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL		7338746,49
202604	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	CREDIT_CARD	28619689,38
202604	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	DEBIT_CARD	12658386,63
202604	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	PREPAID_CARD	257427
202604	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	LONGTAIL	VOUCHER_CARD	95,87
202604	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB		10332154,87
202604	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	CREDIT_CARD	40818482,65
202604	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	DEBIT_CARD	17164747,66
202604	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	PREPAID_CARD	318524,17
202604	POINT	ACQUISITION	FDV TERCEIRA	FDV TERCEIRA	SMB	VOUCHER_CARD	531,06
202604	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS		27514962,51
202604	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	CREDIT_CARD	144019716,7
202604	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	DEBIT_CARD	15943389,17
202604	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	PREPAID_CARD	202122,93
202604	POINT	ACQUISITION	HUNTING	HUNTING	BIG SELLERS	VOUCHER_CARD	315,46
202604	POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL		8539,26
202604	POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL	CREDIT_CARD	19815,49
202604	POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL	DEBIT_CARD	5983,6
202604	POINT	ACQUISITION	HUNTING	HUNTING	LONGTAIL	PREPAID_CARD	77
202604	POINT	ACQUISITION	HUNTING	HUNTING	SMB		185550,36
202604	POINT	ACQUISITION	HUNTING	HUNTING	SMB	CREDIT_CARD	418149,33
202604	POINT	ACQUISITION	HUNTING	HUNTING	SMB	DEBIT_CARD	185631,41
202604	POINT	ACQUISITION	HUNTING	HUNTING	SMB	PREPAID_CARD	2534,25
202604	POINT	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS		37284,07
202604	POINT	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	CREDIT_CARD	297162,58
202604	POINT	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	DEBIT_CARD	13259,32
202604	POINT	ACQUISITION	HUNTING LC	HUNTING LC	BIG SELLERS	PREPAID_CARD	6683,73
202604	POINT	ACQUISITION	MGM	MGM	LONGTAIL		7436264,47
202604	POINT	ACQUISITION	MGM	MGM	LONGTAIL	CREDIT_CARD	26234523,77
202604	POINT	ACQUISITION	MGM	MGM	LONGTAIL	DEBIT_CARD	17590725,36
202604	POINT	ACQUISITION	MGM	MGM	LONGTAIL	PREPAID_CARD	359746,44
202604	POINT	ACQUISITION	MGM	MGM	LONGTAIL	VOUCHER_CARD	525,58
202604	POINT	ACQUISITION	MGM	MGM	SMB		5741550,93
202604	POINT	ACQUISITION	MGM	MGM	SMB	CREDIT_CARD	19809268,78
202604	POINT	ACQUISITION	MGM	MGM	SMB	DEBIT_CARD	13077583,64
202604	POINT	ACQUISITION	MGM	MGM	SMB	PREPAID_CARD	288596,69
202604	POINT	ACQUISITION	MGM	MGM	SMB	VOUCHER_CARD	798,23
202604	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL		3407,53
202604	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	CREDIT_CARD	8997,77
202604	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	LONGTAIL	DEBIT_CARD	4202,35
202604	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB		6107,97
202604	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	CREDIT_CARD	12914,43
202604	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	DEBIT_CARD	30254,19
202604	POINT	ACQUISITION	PARTNERS INSTORE	PARTNERS INSTORE	SMB	PREPAID_CARD	285,94
202604	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL		6684999,71
202604	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	CREDIT_CARD	19462751,55
202604	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	DEBIT_CARD	18477197,72
202604	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	PREPAID_CARD	439915,59
202604	POINT	ACQUISITION	RESELLERS	RESELLERS	LONGTAIL	VOUCHER_CARD	521,1
202604	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB		9474103,55
202604	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	CREDIT_CARD	26559457,98
202604	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	DEBIT_CARD	27089676,35
202604	POINT	ACQUISITION	RESELLERS	RESELLERS	SMB	PREPAID_CARD	592060,21
