MES	CARTEIRA	PRODUTO	CANAL	SUB_CANAL	MOP	SUM de TPV
202506	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	7587249,24
202506	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	130536222,8
202506	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	79255204
202506	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	6576878,91
202506	AQUISICAO	POINT	MgM		CREDIT_CARD	90427310,08
202506	AQUISICAO	POINT	MgM		DEBIT_CARD	72899583
202506	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	6161303,46
202506	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	83578659,54
202506	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	87315040
202506	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	78642,31
202506	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	46916394,67
202506	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	32993762
202506	AQUISICAO	QR			ACCOUNT_MONEY	91468690
202506	AQUISICAO	QR			CREDIT_CARD	1957242,12
202506	AQUISICAO	QR			DEBIT_CARD	4,71
202506	AQUISICAO	QR			PIX	600853996
202506	AQUISICAO	TAP			CREDIT_CARD	493720862,3
202506	AQUISICAO	TAP			DEBIT_CARD	45355329
202506	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	4296441,43
202506	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	171786383,1
202506	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	11,5
202506	ENGAGEMENT	OP - CHECKOUT			PIX	191678929
202506	ENGAGEMENT	OP - CHECKOUT			TICKET	9770017
202506	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	3106721
202506	ENGAGEMENT	OP - LINK			CREDIT_CARD	967496957,6
202506	ENGAGEMENT	OP - LINK			DEBIT_CARD	226,71
202506	ENGAGEMENT	OP - LINK			PIX	15755932
202506	ENGAGEMENT	OP - LINK			TICKET	5696484
202506	ENGAGEMENT	POINT			ACCOUNT_MONEY	23340764,61
202506	ENGAGEMENT	POINT			CREDIT_CARD	4710155886
202506	ENGAGEMENT	POINT			DEBIT_CARD	3397781159
202506	ENGAGEMENT	QR			ACCOUNT_MONEY	154242202
202506	ENGAGEMENT	QR			CREDIT_CARD	11692481,23
202506	ENGAGEMENT	QR			DEBIT_CARD	13,55
202506	ENGAGEMENT	QR			PIX	1957712654
202506	ENGAGEMENT	TAP			ACCOUNT_MONEY	147003236,1
202506	ENGAGEMENT	TAP			CREDIT_CARD	568222032,9
202506	ENGAGEMENT	TAP			DEBIT_CARD	48837567
202507	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	22477223,15
202507	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	26651438,51
202507	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	714,32
202507	AQUISICAO	OP - CHECKOUT			PIX	65172183
202507	AQUISICAO	OP - CHECKOUT			TICKET	2020783
202507	AQUISICAO	OP - LINK			ACCOUNT_MONEY	107853549
202507	AQUISICAO	OP - LINK			CREDIT_CARD	351745129
202507	AQUISICAO	OP - LINK			DEBIT_CARD	68,99
202507	AQUISICAO	OP - LINK			PIX	5834406
202507	AQUISICAO	OP - LINK			TICKET	5734621
202507	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	8957382,65
202507	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	182141561,4
202507	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	105891411
202507	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	9519853,62
202507	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	28089946,38
202507	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	32322654
202507	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	6019063,91
202507	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	76496738,09
202507	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	52670230
202507	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	6751981,26
202507	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	122813802,8
202507	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	102829653
202507	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	11018257,71
202507	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	579886250,3
202507	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	280595532
202507	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	7636367,99
202507	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	162142115
202507	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	98846902
202507	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	7541803,65
202507	AQUISICAO	POINT	MgM		CREDIT_CARD	111104803,4
202507	AQUISICAO	POINT	MgM		DEBIT_CARD	87595038
202507	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	7306114,58
202507	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	104374550,5
202507	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	106910173
202507	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	7388802,8
202507	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	51032568,2
202507	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	33874331
202507	AQUISICAO	QR			ACCOUNT_MONEY	209920711,7
202507	AQUISICAO	QR			CREDIT_CARD	2225126,91
202507	AQUISICAO	QR			DEBIT_CARD	5,38
202507	AQUISICAO	QR			PIX	718486100
202507	AQUISICAO	TAP			ACCOUNT_MONEY	3900601,5
202507	AQUISICAO	TAP			CREDIT_CARD	460740945,5
202507	AQUISICAO	TAP			DEBIT_CARD	43150660
202507	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	5433244,46
202507	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	176242942,9
202507	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	6,49
202507	ENGAGEMENT	OP - CHECKOUT			PIX	203099171
202507	ENGAGEMENT	OP - CHECKOUT			TICKET	11260963
202507	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	3545639
202507	ENGAGEMENT	OP - LINK			CREDIT_CARD	1014342950
202507	ENGAGEMENT	OP - LINK			DEBIT_CARD	201,16
202507	ENGAGEMENT	OP - LINK			PIX	16097266
202507	ENGAGEMENT	OP - LINK			TICKET	5932997
202507	ENGAGEMENT	POINT			ACCOUNT_MONEY	13737741,2
202507	ENGAGEMENT	POINT			CREDIT_CARD	4820906519
202507	ENGAGEMENT	POINT			DEBIT_CARD	3400912753
202507	ENGAGEMENT	QR			ACCOUNT_MONEY	159261702
202507	ENGAGEMENT	QR			CREDIT_CARD	12059080,4
202507	ENGAGEMENT	QR			DEBIT_CARD	14,59
202507	ENGAGEMENT	QR			PIX	1982978474
202507	ENGAGEMENT	TAP			ACCOUNT_MONEY	5023355,78
202507	ENGAGEMENT	TAP			CREDIT_CARD	763106522,2
202507	ENGAGEMENT	TAP			DEBIT_CARD	64093497
202508	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	13796432,55
202508	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	38049410,11
202508	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	2,73
202508	AQUISICAO	OP - CHECKOUT			PIX	77075932
202508	AQUISICAO	OP - CHECKOUT			TICKET	1129161,64
202508	AQUISICAO	OP - LINK			ACCOUNT_MONEY	17734594,03
202508	AQUISICAO	OP - LINK			CREDIT_CARD	501440780,8
202508	AQUISICAO	OP - LINK			DEBIT_CARD	104,15
202508	AQUISICAO	OP - LINK			PIX	6782414
202508	AQUISICAO	OP - LINK			TICKET	6526354
202508	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	8931285,77
202508	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	207671883,2
202508	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	122092356
202508	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	9405139,44
202508	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	31350378,54
202508	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	35028337
202508	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	6769390,83
202508	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	88035331,18
202508	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	61553970
202508	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	7591097,3
202508	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	139509691,7
202508	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	117966401
202508	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	8254336,4
202508	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	690815581,6
202508	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	332589855
202508	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	7565434,99
202508	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	189249364
202508	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	114158911
202508	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	8740858,4
202508	AQUISICAO	POINT	MgM		CREDIT_CARD	128697334,6
202508	AQUISICAO	POINT	MgM		DEBIT_CARD	102769328
202508	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	8067413,52
202508	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	119717377,5
202508	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	122478130
202508	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	7141643,2
202508	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	59061952,82
202508	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	39258342
202508	AQUISICAO	QR			ACCOUNT_MONEY	141461593,8
202508	AQUISICAO	QR			CREDIT_CARD	3507338,77
202508	AQUISICAO	QR			DEBIT_CARD	8,48
202508	AQUISICAO	QR			PIX	891959012
202508	AQUISICAO	TAP			ACCOUNT_MONEY	4386072,54
202508	AQUISICAO	TAP			CREDIT_CARD	524823178,5
202508	AQUISICAO	TAP			DEBIT_CARD	48623844
202508	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	14253816,73
202508	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	167266193,5
202508	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	8,75
202508	ENGAGEMENT	OP - CHECKOUT			PIX	187740491
202508	ENGAGEMENT	OP - CHECKOUT			TICKET	9003527
202508	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	24124496,86
202508	ENGAGEMENT	OP - LINK			CREDIT_CARD	885946903,6
202508	ENGAGEMENT	OP - LINK			DEBIT_CARD	169,54
202508	ENGAGEMENT	OP - LINK			PIX	14050542
202508	ENGAGEMENT	OP - LINK			TICKET	5110708
202508	ENGAGEMENT	POINT			ACCOUNT_MONEY	16069036,25
202508	ENGAGEMENT	POINT			CREDIT_CARD	4703766120
202508	ENGAGEMENT	POINT			DEBIT_CARD	3367540010
202508	ENGAGEMENT	QR			ACCOUNT_MONEY	191759918,9
202508	ENGAGEMENT	QR			CREDIT_CARD	9643690,35
202508	ENGAGEMENT	QR			DEBIT_CARD	12,72
202508	ENGAGEMENT	QR			PIX	1906031560
202508	ENGAGEMENT	TAP			ACCOUNT_MONEY	3988511,72
202508	ENGAGEMENT	TAP			CREDIT_CARD	769401889,3
202508	ENGAGEMENT	TAP			DEBIT_CARD	64965199
202509	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	13355090,37
202509	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	44392927,11
202509	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	935,54
202509	AQUISICAO	OP - CHECKOUT			PIX	85087280
202509	AQUISICAO	OP - CHECKOUT			TICKET	2188164
202509	AQUISICAO	OP - LINK			ACCOUNT_MONEY	17636814,8
202509	AQUISICAO	OP - LINK			CREDIT_CARD	570404237,1
202509	AQUISICAO	OP - LINK			DEBIT_CARD	121,11
202509	AQUISICAO	OP - LINK			PIX	7105009
202509	AQUISICAO	OP - LINK			TICKET	6134980
202509	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	8655681,65
202509	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	227956301,4
202509	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	134846899
202509	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	10214560,22
202509	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	34072570,77
202509	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	37955561
202509	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	7058421,51
202509	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	93220632,51
202509	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	65391614
202509	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	8204532,26
202509	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	151432821,7
202509	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	128992920
202509	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	8978931,08
202509	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	757778058,9
202509	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	366402195
202509	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	7967679,35
202509	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	203296851,6
202509	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	122768733
202509	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	8400749,84
202509	AQUISICAO	POINT	MgM		CREDIT_CARD	141491837,2
202509	AQUISICAO	POINT	MgM		DEBIT_CARD	113028332
202509	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	8380108,5
202509	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	125300859,5
202509	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	129933440
202509	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	7532792,66
202509	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	63509969,33
202509	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	42632708
202509	AQUISICAO	QR			ACCOUNT_MONEY	137824059,9
202509	AQUISICAO	QR			CREDIT_CARD	3410536,63
202509	AQUISICAO	QR			DEBIT_CARD	7,49
202509	AQUISICAO	QR			PIX	935672291
202509	AQUISICAO	TAP			ACCOUNT_MONEY	5095379,52
202509	AQUISICAO	TAP			CREDIT_CARD	595082472,5
202509	AQUISICAO	TAP			DEBIT_CARD	54614248
202509	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	12922967,8
202509	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	170572734,8
202509	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	8,45
202509	ENGAGEMENT	OP - CHECKOUT			PIX	175918375
202509	ENGAGEMENT	OP - CHECKOUT			TICKET	8485818
202509	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	23263794,88
202509	ENGAGEMENT	OP - LINK			CREDIT_CARD	893591478,4
202509	ENGAGEMENT	OP - LINK			DEBIT_CARD	178,72
202509	ENGAGEMENT	OP - LINK			PIX	14044017
202509	ENGAGEMENT	OP - LINK			TICKET	4813033
202509	ENGAGEMENT	POINT			ACCOUNT_MONEY	15631618,99
202509	ENGAGEMENT	POINT			CREDIT_CARD	4382402263
202509	ENGAGEMENT	POINT			DEBIT_CARD	3142974577
202509	ENGAGEMENT	QR			ACCOUNT_MONEY	182074375,1
202509	ENGAGEMENT	QR			CREDIT_CARD	8452014,81
202509	ENGAGEMENT	QR			DEBIT_CARD	12,05
202509	ENGAGEMENT	QR			PIX	1723936828
202509	ENGAGEMENT	TAP			ACCOUNT_MONEY	3864997,33
202509	ENGAGEMENT	TAP			CREDIT_CARD	770535154,7
202509	ENGAGEMENT	TAP			DEBIT_CARD	65474523
202510	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	14026394,88
202510	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	52223239,03
202510	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	3,11
202510	AQUISICAO	OP - CHECKOUT			PIX	94894340
202510	AQUISICAO	OP - CHECKOUT			TICKET	2660121
202510	AQUISICAO	OP - LINK			ACCOUNT_MONEY	19389955,28
202510	AQUISICAO	OP - LINK			CREDIT_CARD	632320066,6
202510	AQUISICAO	OP - LINK			DEBIT_CARD	126,08
202510	AQUISICAO	OP - LINK			PIX	8913665
202510	AQUISICAO	OP - LINK			TICKET	8558210
202510	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	6789697,51
202510	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	262660572,5
202510	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	152758855
202510	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	8240156,59
202510	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	42321971,39
202510	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	43441194
202510	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	7940280,78
202510	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	104138803,2
202510	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	73050857
202510	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	8076138,77
202510	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	169975429,2
202510	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	143708448
202510	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	7493103,4
202510	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	900355646,6
202510	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	432838915
202510	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	8306197,49
202510	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	236436608,5
202510	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	142494985
202510	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	7465693,83
202510	AQUISICAO	POINT	MgM		CREDIT_CARD	163300806,2
202510	AQUISICAO	POINT	MgM		DEBIT_CARD	128276465
202510	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	8271360,36
202510	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	139848892,6
202510	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	143412083
202510	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	8340984,67
202510	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	81693719,34
202510	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	53411710
202510	AQUISICAO	QR			ACCOUNT_MONEY	151458191
202510	AQUISICAO	QR			CREDIT_CARD	3647774,97
202510	AQUISICAO	QR			DEBIT_CARD	8,04
202510	AQUISICAO	QR			PIX	986621779
202510	AQUISICAO	TAP			ACCOUNT_MONEY	3575394,03
202510	AQUISICAO	TAP			CREDIT_CARD	673349221
202510	AQUISICAO	TAP			DEBIT_CARD	61784731
202510	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	14113755,67
202510	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	154801637,1
202510	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	7,23
202510	ENGAGEMENT	OP - CHECKOUT			PIX	171742707
202510	ENGAGEMENT	OP - CHECKOUT			TICKET	8519201
202510	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	24080561,81
202510	ENGAGEMENT	OP - LINK			CREDIT_CARD	934009271,6
202510	ENGAGEMENT	OP - LINK			DEBIT_CARD	178,56
202510	ENGAGEMENT	OP - LINK			PIX	14426440
202510	ENGAGEMENT	OP - LINK			TICKET	5303113
202510	ENGAGEMENT	POINT			ACCOUNT_MONEY	15366639,58
202510	ENGAGEMENT	POINT			CREDIT_CARD	4558521388
202510	ENGAGEMENT	POINT			DEBIT_CARD	3201582725
202510	ENGAGEMENT	QR			ACCOUNT_MONEY	159576998,1
202510	ENGAGEMENT	QR			CREDIT_CARD	9164508,56
202510	ENGAGEMENT	QR			DEBIT_CARD	13,3
202510	ENGAGEMENT	QR			PIX	1945922570
202510	ENGAGEMENT	TAP			ACCOUNT_MONEY	4168709,32
202510	ENGAGEMENT	TAP			CREDIT_CARD	813483622,7
202510	ENGAGEMENT	TAP			DEBIT_CARD	68903895
202511	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	13294902,84
202511	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	60091106,84
202511	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	3,32
202511	AQUISICAO	OP - CHECKOUT			PIX	100365648
202511	AQUISICAO	OP - CHECKOUT			TICKET	2704197
202511	AQUISICAO	OP - LINK			ACCOUNT_MONEY	20249216,97
202511	AQUISICAO	OP - LINK			CREDIT_CARD	681306589,4
202511	AQUISICAO	OP - LINK			DEBIT_CARD	133,59
202511	AQUISICAO	OP - LINK			PIX	8683305
202511	AQUISICAO	OP - LINK			TICKET	8571773
202511	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	7419482,1
202511	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	288897493,9
202511	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	172936224
202511	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	8987800,21
202511	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	46287553,79
202511	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	DEBIT_CARD	47482918
202511	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	ACCOUNT_MONEY	7448241,3
202511	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	CREDIT_CARD	113844882,7
202511	AQUISICAO	POINT	CANAIS DIGITAIS	LANDING	DEBIT_CARD	81119235
202511	AQUISICAO	POINT	CANAIS DIGITAIS	TO	ACCOUNT_MONEY	8807366,82
202511	AQUISICAO	POINT	CANAIS DIGITAIS	TO	CREDIT_CARD	185469327,2
202511	AQUISICAO	POINT	CANAIS DIGITAIS	TO	DEBIT_CARD	159947930
202511	AQUISICAO	POINT	FDV PROPRIA		ACCOUNT_MONEY	7347118,53
202511	AQUISICAO	POINT	FDV PROPRIA		CREDIT_CARD	1019366429
202511	AQUISICAO	POINT	FDV PROPRIA		DEBIT_CARD	509193488
202511	AQUISICAO	POINT	FDV TERCEIRA		ACCOUNT_MONEY	8073481,44
202511	AQUISICAO	POINT	FDV TERCEIRA		CREDIT_CARD	260983437,5
202511	AQUISICAO	POINT	FDV TERCEIRA		DEBIT_CARD	161304784
202511	AQUISICAO	POINT	MgM		ACCOUNT_MONEY	7221851,91
202511	AQUISICAO	POINT	MgM		CREDIT_CARD	182254945,1
202511	AQUISICAO	POINT	MgM		DEBIT_CARD	145580134
202511	AQUISICAO	POINT	RESELLERS		ACCOUNT_MONEY	7826348,81
202511	AQUISICAO	POINT	RESELLERS		CREDIT_CARD	153110430,2
202511	AQUISICAO	POINT	RESELLERS		DEBIT_CARD	158590631
202511	AQUISICAO	POINT	TELEVENDAS		ACCOUNT_MONEY	9073412,51
202511	AQUISICAO	POINT	TELEVENDAS		CREDIT_CARD	90876364,49
202511	AQUISICAO	POINT	TELEVENDAS		DEBIT_CARD	61074049
202511	AQUISICAO	QR			ACCOUNT_MONEY	161243132,7
202511	AQUISICAO	QR			CREDIT_CARD	3384445,13
202511	AQUISICAO	QR			DEBIT_CARD	9,21
202511	AQUISICAO	QR			PIX	1102101559
202511	AQUISICAO	TAP			ACCOUNT_MONEY	3779357,85
202511	AQUISICAO	TAP			CREDIT_CARD	703702243,1
202511	AQUISICAO	TAP			DEBIT_CARD	64945438
202511	ENGAGEMENT	OP - CHECKOUT			ACCOUNT_MONEY	13023158,04
202511	ENGAGEMENT	OP - CHECKOUT			CREDIT_CARD	170003148,7
202511	ENGAGEMENT	OP - CHECKOUT			DEBIT_CARD	8,29
202511	ENGAGEMENT	OP - CHECKOUT			PIX	180491398
202511	ENGAGEMENT	OP - CHECKOUT			TICKET	8665690
202511	ENGAGEMENT	OP - LINK			ACCOUNT_MONEY	23154747,07
202511	ENGAGEMENT	OP - LINK			CREDIT_CARD	880755812,1
202511	ENGAGEMENT	OP - LINK			DEBIT_CARD	168,87
202511	ENGAGEMENT	OP - LINK			PIX	13340025
202511	ENGAGEMENT	OP - LINK			TICKET	4883542
202511	ENGAGEMENT	POINT			ACCOUNT_MONEY	15558353,43
202511	ENGAGEMENT	POINT			CREDIT_CARD	4529059295
202511	ENGAGEMENT	POINT			DEBIT_CARD	3039926414
202511	ENGAGEMENT	QR			ACCOUNT_MONEY	151611929,3
202511	ENGAGEMENT	QR			CREDIT_CARD	8116779,86
202511	ENGAGEMENT	QR			DEBIT_CARD	12,8
202511	ENGAGEMENT	QR			PIX	1906415620
202511	ENGAGEMENT	TAP			ACCOUNT_MONEY	3733534,93
202511	ENGAGEMENT	TAP			CREDIT_CARD	784645780,1
202511	ENGAGEMENT	TAP			DEBIT_CARD	66152951
202512	AQUISICAO	OP - CHECKOUT			ACCOUNT_MONEY	13466556,54
202512	AQUISICAO	OP - CHECKOUT			CREDIT_CARD	66828767,01
202512	AQUISICAO	OP - CHECKOUT			DEBIT_CARD	3,45
202512	AQUISICAO	OP - CHECKOUT			PIX	106288088
202512	AQUISICAO	OP - CHECKOUT			TICKET	2882029
202512	AQUISICAO	OP - LINK			ACCOUNT_MONEY	18873309,98
202512	AQUISICAO	OP - LINK			CREDIT_CARD	657416329
202512	AQUISICAO	OP - LINK			DEBIT_CARD	135,07
202512	AQUISICAO	OP - LINK			PIX	8254420
202512	AQUISICAO	OP - LINK			TICKET	7796786
202512	AQUISICAO	POINT	CANAIS DIGITAIS	APP	ACCOUNT_MONEY	6560811,62
202512	AQUISICAO	POINT	CANAIS DIGITAIS	APP	CREDIT_CARD	322691149,4
202512	AQUISICAO	POINT	CANAIS DIGITAIS	APP	DEBIT_CARD	219999965
202512	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	ACCOUNT_MONEY	7302030,66
202512	AQUISICAO	POINT	CANAIS DIGITAIS	DIGITAL_OUTROS	CREDIT_CARD	58759884,33
