BU	SEG_OFICIAL	CARTEIRA	PORTFOLIO	TOP_BS_OP	CANAL	PRODUTO	MEIO_PAGO	TIPO_CREDITO	PARCELA_AGROUP	P&L	202501	202502	202503	202504	202505	202506	202507	202508	202509	202510	202511	202512	202601	202602	202603	202604	202605	202606	202607	202608	202609	202610	202611	202612
OP	BIG SELLERS	BS FARMING	-	DEMAIS BS	-	-	credit_card	PNF	1x	TPV	42.198.634,00	44.096.638,00	41.689.270,00	40.888.207,00	39.960.598,00	35.369.072,00	30.944.729,00	31.104.673,00	34.556.511,00	32.580.007,00	49.760.267,00	27.628.948,00	49.004.135,00	30.444.674,00	47.639.762,00	33.367.904,00	30.439.500,00	28.229.885,00	23.186.014,00	25.640.898,00	26.176.838,00	30.251.892,00	36.224.532,00	30.120.196,00
OP	BIG SELLERS	BS FARMING	-	DEMAIS BS	-	-	credit_card	PNF	2 a 6x	TPV	77.142.048,00	102.468.329,00	78.852.625,00	83.970.242,00	80.047.954,00	70.110.473,00	64.105.317,00	60.831.675,00	67.472.240,00	54.001.940,00	72.340.106,00	43.599.929,00	193.183.374,00	75.314.521,00	142.670.694,00	109.389.042,00	99.788.940,00	92.545.219,00	76.010.043,00	84.057.823,00	85.814.776,00	99.173.909,00	118.753.845,00	98.742.174,00
OP	BIG SELLERS	BS FARMING	-	DEMAIS BS	-	-	credit_card	PNF	7 a 12x	TPV	75.270.675,00	70.943.239,00	64.964.574,00	58.084.005,00	48.674.349,00	43.463.034,00	36.540.166,00	44.368.069,00	43.910.074,00	45.021.668,00	60.313.551,00	36.596.159,00	59.211.261,00	54.051.650,00	61.359.770,00	71.423.850,00	65.155.615,00	60.425.942,00	49.629.560,00	54.884.229,00	56.031.406,00	64.754.041,00	77.538.454,00	64.472.146,00
OP	BIG SELLERS	BS FARMING	-	DEMAIS BS	-	-	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	206.269,00	5.061.132,00	4.831.561,00	5.172.768,00	4.767.179,00	7.932.578,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	account_money	-	-	TPV	82.688,00	75.686,00	57.809,00	70.121,00	94.999,00	147.512,00	124.771,00	137.510,00	198.032,00	182.275,00	255.526,00	225.749,00	20.328,00	78.238,00	215.561,00	101.472,00	130.034,00	150.263,00	175.792,00	205.216,00	233.138,00	282.526,00	363.769,00	344.206,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	bank_transfer	-	-	TPV	49.015.914,00	31.574.555,00	33.626.011,00	40.224.437,00	55.707.722,00	59.925.328,00	79.272.990,00	103.148.845,00	100.900.065,00	104.948.540,00	141.878.994,00	104.081.077,00	10.777.550,00	26.505.881,00	49.595.905,00	64.925.832,00	82.259.585,00	96.486.809,00	112.514.676,00	131.057.377,00	148.819.704,00	180.754.138,00	218.643.248,00	233.067.346,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	ticket	-	-	TPV	1.744.025,00	1.862.003,00	1.420.746,00	1.763.497,00	2.203.062,00	2.292.545,00	3.241.729,00	3.566.932,00	4.006.533,00	4.537.872,00	4.004.532,00	4.056.846,00	231.295,00	518.225,00	891.573,00	2.731.929,00	3.467.875,00	4.057.540,00	4.734.107,00	5.516.324,00	6.264.449,00	7.605.836,00	9.785.517,00	9.256.701,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	digital_currency	-	-	TPV	9.212,00	19.640,00	19.318,00	29.113,00	41.194,00	25.748,00	46.767,00	47.053,00	74.575,00	59.435,00	109.460,00	106.081,00	4.159,00	19.812,00	20.673,00	43.760,00	55.638,00	64.763,00	75.785,00	88.304,00	100.265,00	121.660,00	156.610,00	148.137,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	debit_card	-	-	TPV	162,00	429,00	370,00	552,00	1.049,00	2.835,00	1.794,00	3.289,00	2.135,00	413,00	153,00	0,00	0,00	0,00	0,00	1.995,00	2.516,00	2.971,00	3.453,00	4.024,00	4.568,00	5.553,00	7.138,00	6.753,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	1x	1x	TPV	29.040.429,00	16.319.304,00	20.817.734,00	24.513.501,00	35.308.617,00	19.241.607,00	17.158.687,00	21.717.588,00	22.480.862,00	26.040.471,00	26.740.182,00	16.860.846,00	1.189.336,00	3.068.121,00	5.818.689,00	8.955.255,00	12.168.779,00	11.363.142,00	13.226.422,00	16.001.460,00	18.008.430,00	20.114.431,00	22.726.033,00	24.859.229,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	PCJ	2 a 6x	TPV	979.723,00	1.404.318,00	2.440.617,00	2.920.871,00	2.191.265,00	3.200.355,00	3.814.619,00	4.115.884,00	4.263.333,00	4.448.072,00	3.029.206,00	1.999.438,00	212.372,00	358.984,00	950.028,00	1.265.110,00	1.602.290,00	1.878.641,00	2.191.445,00	2.552.715,00	2.898.402,00	3.520.240,00	4.528.667,00	4.283.674,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	PCJ	7 a 12x	TPV	283.352,00	345.430,00	654.134,00	884.280,00	677.752,00	1.358.651,00	1.550.245,00	1.511.827,00	1.546.719,00	1.506.113,00	2.165.778,00	1.443.201,00	151.516,00	201.919,00	483.925,00	477.373,00	605.663,00	710.800,00	828.230,00	964.693,00	1.095.743,00	1.330.877,00	1.711.791,00	1.619.243,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	3.693,00	8.852,00	0,00	0,00	6.948,00	2.409,00	43.328,00	0,00	6.247,00	1.190,00	1.449,00	1.768,00	2.057,00	2.377,00	2.691,00	3.291,00	4.227,00	3.991,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	PSJ	2 a 6x	TPV	42.194.764,00	24.517.522,00	31.810.395,00	38.767.357,00	47.775.174,00	37.193.754,00	39.424.272,00	54.810.278,00	53.001.270,00	61.710.026,00	88.915.598,00	55.398.277,00	6.942.609,00	15.654.097,00	31.730.984,00	38.266.093,00	47.215.452,00	59.477.686,00	69.458.225,00	80.056.938,00	91.101.543,00	113.140.986,00	157.837.203,00	129.732.847,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	PSJ	7 a 12x	TPV	34.212.916,00	22.076.470,00	24.167.155,00	28.691.368,00	33.561.298,00	36.785.957,00	34.227.848,00	35.903.893,00	38.585.886,00	42.516.152,00	55.634.913,00	36.195.716,00	5.527.903,00	10.567.792,00	25.002.799,00	28.748.102,00	35.672.406,00	44.937.668,00	52.358.923,00	60.365.790,00	68.756.964,00	85.368.292,00	119.053.185,00	97.869.582,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	PSJ	Maior que 12x	TPV	0	0	15.283,00	178.723,00	136.727,00	264.025,00	488.653,00	1.045.890,00	1.131.657,00	1.624.142,00	2.168.177,00	1.291.244,00	304.857,00	1.047.509,00	2.384.434,00	954.007,00	1.169.377,00	1.465.469,00	1.720.603,00	1.983.588,00	2.253.736,00	2.798.168,00	3.907.237,00	3.210.968,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	PNF	1x	TPV	2.832.963,00	2.774.603,00	2.667.338,00	1.754.901,00	3.351.906,00	5.018.141,00	5.609.860,00	7.784.203,00	7.085.138,00	8.155.664,00	12.722.088,00	6.865.994,00	862.905,00	1.135.142,00	1.798.163,00	2.597.495,00	3.289.041,00	3.873.123,00	4.507.364,00	5.248.603,00	5.961.476,00	7.244.094,00	9.314.947,00	8.811.116,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	PNF	2 a 6x	TPV	10.818.091,00	8.172.225,00	7.887.837,00	4.886.818,00	6.611.379,00	9.411.557,00	11.223.021,00	15.392.664,00	19.591.312,00	24.764.656,00	41.915.675,00	22.677.021,00	2.195.415,00	4.584.182,00	5.277.144,00	12.411.617,00	15.734.670,00	18.411.247,00	21.486.924,00	25.039.591,00	28.429.215,00	34.518.421,00	44.412.853,00	42.012.481,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	PNF	7 a 12x	TPV	7.429.715,00	10.616.515,00	7.020.644,00	3.865.627,00	5.258.402,00	6.395.577,00	9.355.398,00	12.252.693,00	13.474.192,00	16.796.966,00	31.606.155,00	12.706.005,00	5.189.896,00	6.854.774,00	9.616.758,00	9.239.132,00	11.703.745,00	13.735.278,00	16.020.383,00	18.653.392,00	21.182.510,00	25.730.600,00	33.099.305,00	31.306.996,00
OP	BIG SELLERS	BS HUNTING	-	DEMAIS BS	-	-	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	144.200,00	946.881,00	1.619.770,00	956.813,00	27.445,00	54.772,00	49.060,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	account_money	-	-	TPV	1.118.608,00	1.267.093,00	1.593.688,00	1.804.715,00	1.971.602,00	2.050.066,00	2.211.643,00	2.008.979,00	1.688.925,00	1.581.054,00	1.513.495,00	1.520.845,00	103.695,00	62.993,00	150.689,00	1.982.456,00	2.860.332,00	6.662.411,00	10.210.692,00	13.171.401,00	14.199.652,00	14.580.486,00	16.294.237,00	14.988.522,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	bank_transfer	-	-	TPV	6.649.393,00	15.257.051,00	18.757.566,00	22.230.300,00	23.685.924,00	28.137.925,00	30.856.079,00	31.725.539,00	32.715.138,00	34.531.684,00	33.423.175,00	36.971.670,00	1.279,00	2.932,00	1.803.848,00	10.837.495,00	13.491.865,00	36.421.433,00	55.820.509,00	72.005.286,00	77.626.835,00	79.708.508,00	60.562.682,00	111.916.339,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	ticket	-	-	TPV	0	50.019,00	0	0	94.260,00	185.890,00	749	92.290,00	60.111,00	3.875,00	5.904,00	0	95.190,00	120	252.104,00	40.709,00	58.024,00	135.935,00	207.037,00	268.369,00	288.753,00	296.676,00	331.320,00	304.984,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	digital_currency	-	-	TPV	367	7.370,00	5.921,00	8.338,00	7.614,00	5.982,00	5.348,00	16.905,00	3.973,00	19.480,00	27.230,00	6.945,00	6.504,00	8.249,00	6.420,00	25.269,00	36.634,00	85.765,00	131.066,00	168.801,00	182.226,00	187.206,00	209.074,00	192.301,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	debit_card	-	-	TPV	0,00	0,00	0,00	0,00	0,00	142,00	0,00	0,00	0,00	219,00	0,00	0,00	0,00	0,00	2.252,00	37	54	130	196	251	272	280	312	287
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	1x	1x	TPV	0,00	35,00	4.653,00	86,00	98,00	137,00	261,00	1.375,00	4.554,00	4.530,00	1.012,00	70,00	126.451,00	1.055.348,00	7.001.069,00	991.228,00	1.430.166,00	3.331.206,00	5.105.346,00	6.585.701,00	7.099.826,00	7.290.243,00	8.147.118,00	7.494.261,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	PCJ	2 a 6x	TPV	0,00	0,00	2.298,00	0,00	0,00	55,00	0,00	0,00	0,00	0,00	0,00	227,00	21.367,00	11.561,00	18.981,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	PCJ	7 a 12x	TPV	0,00	0,00	1.988,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	12.417,00	20.380,00	13.187,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	PSJ	2 a 6x	TPV	0,00	0,00	22.724,00	0,00	0,00	2.000,00	20.830,00	24.667,00	34.156,00	14.350,00	6.823,00	2.677,00	27.529,00	21.906,00	27.339,00	1.363.432,00	2.052.567,00	4.577.317,00	7.017.946,00	9.058.608,00	9.765.781,00	10.023.521,00	12.292.610,00	9.161.401,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	PSJ	7 a 12x	TPV	0,00	0,00	0,00	0,00	0,00	79.031,00	2.000,00	7.689,00	56.872,00	10.173,00	6.993,00	13.200,00	23.093,00	13.879,00	17.356,00	2.227.323,00	3.344.185,00	7.490.358,00	11.476.587,00	14.798.594,00	15.953.953,00	16.386.037,00	20.090.384,00	14.970.676,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0	0	0,00	5.895,00	9.489,00	482,00	7.243,00	0,00	0,00	0,00	0,00	2.446,00	3.615,00	7.946,00	12.346,00	15.965,00	17.135,00	17.571,00	21.603,00	16.096,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	PNF	1x	TPV	830	1.347.666,00	6.874.983,00	5.684.611,00	6.576.743,00	5.363.760,00	6.825.100,00	6.264.570,00	19.520.553,00	14.067.999,00	23.155.786,00	16.930.945,00	43.994,00	17.969,00	13.549,00	8.119.118,00	12.242.802,00	26.935.319,00	41.583.015,00	53.738.836,00	57.878.965,00	59.311.309,00	72.838.381,00	54.285.102,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	PNF	2 a 6x	TPV	0,00	1.388.451,00	9.488.703,00	9.764.685,00	13.158.563,00	24.209.425,00	18.653.441,00	22.443.863,00	18.110.526,00	13.426.734,00	25.127.108,00	13.078.282,00	95	0	0	15.281.989,00	22.852.161,00	51.548.885,00	78.795.128,00	101.527.045,00	109.451.280,00	112.526.221,00	137.890.200,00	102.742.751,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	PNF	7 a 12x	TPV	0,00	1.394.847,00	10.014.312,00	6.466.021,00	18.135.536,00	15.354.721,00	11.467.379,00	8.664.999,00	13.585.304,00	3.937.959,00	12.406.995,00	1.460.161,00	0	0	0	8.689.905,00	13.135.900,00	29.363.580,00	44.907.438,00	57.946.178,00	62.526.621,00	64.184.080,00	78.677.995,00	58.640.318,00
OP	BIG SELLERS	BS HUNTING LC	-	DEMAIS BS	-	-	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	account_money	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	bank_transfer	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	ticket	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	digital_currency	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	debit_card	-	-	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	1x	1x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	PCJ	2 a 6x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	PCJ	7 a 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0	0,00	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	PSJ	2 a 6x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	PSJ	7 a 12x	TPV	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	PSJ	Maior que 12x	TPV	0	0	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	PNF	1x	TPV	0,00	0,00	0	0,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	PNF	2 a 6x	TPV	0,00	0,00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	PNF	7 a 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS Sin Tag	-	DEMAIS BS	-	-	credit_card	PNF	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	account_money	-	-	TPV	66.151.708,00	58.410.017,00	64.610.820,00	64.764.734,00	67.802.553,00	67.272.626,00	72.605.415,00	72.082.889,00	68.294.323,00	71.183.189,00	70.829.885,00	75.871.702,00	76.675.212,00	70.534.475,00	76.753.255,00	80.408.039,00	80.394.908,00	80.313.333,00	80.325.200,00	80.369.903,00	80.343.774,00	80.411.933,00	80.491.316,00	82.065.765,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	bank_transfer	-	-	TPV	851.926.321,00	728.226.902,00	707.452.758,00	655.353.603,00	719.209.354,00	696.118.864,00	746.632.469,00	683.727.712,00	635.645.879,00	635.740.817,00	814.612.948,00	681.420.450,00	717.920.689,00	621.608.426,00	665.125.320,00	606.433.177,00	620.636.915,00	598.342.929,00	659.362.221,00	634.388.831,00	605.729.219,00	675.150.068,00	854.995.605,00	689.512.526,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	ticket	-	-	TPV	13.638.693,00	12.500.128,00	13.157.484,00	12.862.122,00	16.896.383,00	19.344.363,00	19.978.655,00	19.594.682,00	23.032.582,00	22.127.635,00	24.198.846,00	20.323.075,00	17.077.825,00	15.438.693,00	16.642.745,00	14.655.079,00	16.566.667,00	16.029.165,00	18.332.979,00	16.804.696,00	16.237.558,00	17.654.553,00	27.726.424,00	17.240.792,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	digital_currency	-	-	TPV	4.341,00	6.111,00	1.079,00	7.029,00	22.389,00	26.472,00	19.935,00	33.780,00	23.756,00	39.438,00	57.432,00	24.218,00	56.148,00	95.443,00	100.366,00	17.779,00	19.061,00	20.196,00	26.779,00	23.231,00	20.859,00	17.992,00	38.137,00	16.179,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	debit_card	-	-	TPV	340,00	633,00	759,00	732,00	553,00	20.555,00	7.236,00	362,00	131,00	1,00	126,00	3.088,00	311,00	13.566,00	894,00	3.135,00	3.251,00	3.307,00	3.265,00	3.224,00	3.196,00	3.301,00	3.976,00	3.497,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	1x	1x	TPV	664.856.687,00	650.658.531,00	601.962.495,00	577.090.149,00	573.155.375,00	580.858.471,00	558.813.637,00	559.628.117,00	554.875.185,00	566.652.372,00	564.324.518,00	674.706.402,00	530.251.765,00	500.249.606,00	549.134.706,00	540.496.932,00	533.989.711,00	570.351.511,00	536.764.044,00	555.202.354,00	573.352.915,00	544.658.881,00	564.403.238,00	694.956.372,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	PCJ	2 a 6x	TPV	21.085.218,00	14.698.915,00	13.917.578,00	16.595.338,00	8.870.543,00	13.318.298,00	18.315.757,00	8.485.418,00	7.934.917,00	14.305.569,00	14.690.539,00	19.028.385,00	17.170.847,00	11.054.589,00	11.832.417,00	8.814.652,00	6.817.998,00	7.395.784,00	9.855.244,00	7.810.124,00	7.444.984,00	7.817.657,00	7.815.698,00	9.695.928,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	PCJ	7 a 12x	TPV	1.954.486,00	1.332.068,00	1.175.644,00	1.464.385,00	720.772,00	1.187.603,00	1.671.852,00	809.520,00	750.686,00	1.356.939,00	1.583.105,00	2.180.883,00	1.694.467,00	1.067.351,00	1.125.026,00	915.692,00	740.476,00	796.132,00	1.031.813,00	822.086,00	735.999,00	874.705,00	875.155,00	1.070.484,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	PCJ	Maior que 12x	TPV	0	0	0	0	0	0	0	0	0	0	0,00	2.895,00	0,00	0,00	0	0	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	PSJ	2 a 6x	TPV	194.642.327,00	166.006.345,00	170.922.680,00	145.436.158,00	135.419.520,00	132.666.107,00	130.995.094,00	142.480.714,00	130.107.436,00	123.199.941,00	134.465.014,00	82.738.354,00	105.125.173,00	89.559.040,00	113.234.598,00	100.398.630,00	95.877.936,00	93.227.297,00	96.795.793,00	100.495.979,00	90.774.158,00	104.523.503,00	118.699.559,00	82.174.130,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	PSJ	7 a 12x	TPV	195.124.418,00	189.225.613,00	192.796.346,00	147.812.453,00	138.704.849,00	158.767.142,00	140.028.468,00	156.399.419,00	154.390.368,00	145.749.573,00	195.771.144,00	117.653.689,00	145.369.120,00	129.301.364,00	182.959.063,00	102.708.006,00	99.728.183,00	101.684.932,00	102.851.488,00	105.793.597,00	96.675.323,00	110.626.562,00	144.176.826,00	103.806.607,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	PSJ	Maior que 12x	TPV	46.737.064,00	36.873.110,00	33.525.530,00	20.717.990,00	31.309.816,00	38.376.489,00	40.702.212,00	39.708.671,00	40.949.256,00	36.307.256,00	71.867.058,00	27.383.845,00	18.988.411,00	31.648.094,00	55.440.336,00	27.660.150,00	27.638.026,00	27.731.526,00	27.705.465,00	27.683.785,00	27.689.693,00	27.702.615,00	37.693.772,00	27.692.870,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	PNF	1x	TPV	18.319.968,00	26.346.947,00	11.187.501,00	13.626.232,00	23.582.628,00	35.656.022,00	19.361.065,00	18.332.028,00	20.477.823,00	16.039.814,00	16.596.720,00	16.031.704,00	51.849.794,00	38.390.589,00	21.385.920,00	20.045.249,00	20.280.062,00	19.910.264,00	20.102.696,00	20.361.684,00	20.520.494,00	20.450.224,00	25.507.473,00	22.019.550,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	PNF	2 a 6x	TPV	66.406.780,00	106.967.408,00	70.429.664,00	99.644.684,00	119.746.638,00	67.355.764,00	123.460.582,00	93.121.731,00	110.582.172,00	75.539.456,00	57.242.963,00	91.056.038,00	228.268.426,00	129.603.458,00	121.518.977,00	109.662.610,00	112.925.389,00	111.001.289,00	112.216.316,00	112.979.356,00	112.824.262,00	114.932.422,00	163.528.018,00	134.898.923,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	PNF	7 a 12x	TPV	86.386.123,00	99.866.995,00	95.955.744,00	100.898.190,00	114.641.202,00	92.627.454,00	103.199.490,00	113.002.720,00	112.557.610,00	101.409.950,00	138.586.282,00	101.255.009,00	110.970.160,00	69.844.416,00	68.644.649,00	94.774.403,00	101.969.438,00	92.945.132,00	98.901.650,00	102.184.268,00	105.287.268,00	108.822.359,00	133.641.137,00	97.744.600,00
OP	BIG SELLERS	BS FARMING	-	TOP BS	-	-	credit_card	PNF	Maior que 12x	TPV	5.899,00	0	0	0	0	0	0	160.401,00	831.146,00	209.985,00	373.194,00	172.518,00	217.329,00	452.148,00	555.324,00	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING	-	TOP BS	-	-	account_money	-	-	TPV	687.591,00	774.410,00	1.158.531,00	1.393.957,00	1.343.086,00	1.487.566,00	1.827.082,00	1.815.235,00	2.068.045,00	1.625.107,00	1.193.465,00	783.195,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING	-	TOP BS	-	-	bank_transfer	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	19	45	3	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING	-	TOP BS	-	-	ticket	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING	-	TOP BS	-	-	consumer_credits	-	-	TPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING	-	TOP BS	-	-	digital_currency	-	-	TPV	16.507,00	24.605,00	12.528,00	52.903,00	29.726,00	36.232,00	52.314,00	23.136,00	37.497,00	23.834,00	45.717,00	39.265,00	0	0	0	0	0	0	0	0	0	0	0	0
OP	BIG SELLERS	BS HUNTING	-	TOP BS	-	-	debit_card	-	-	TPV	191,00	18,00	811,00	630,00	509,00	0,00	122,00	79,00	0,00	0,00	0,00	0,00	0,00	36,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00
