BU	SEGMENT_DESC	PRODUCT_DESC	BALANCE_SHEET_PORTFOLIO_DESC	PORTFOLIO_DESC	PAYMENT_METHOD_DESC	INSTALLMENT_NUMBER_AGROUP	YEARMONTH_ID	VERSION_DESC	DEVICE_TAP_TYPE	 VALUE_AMOUNT 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	7 a 12x	202609	PLANO V5		 162.811.116,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	7 a 12x	202610	PLANO V5		 185.367.472,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	7 a 12x	202611	PLANO V5		 245.670.258,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	7 a 12x	202612	PLANO V5		 192.169.486,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202601	PLANO V5		 139.281,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202602	PLANO V5		 243.241,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202603	PLANO V5		 398.569,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202604	PLANO V5		 556.820,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202605	PLANO V5		 700.346,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202606	PLANO V5		 907.155,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202607	PLANO V5		 1.080.022,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202608	PLANO V5		 1.251.881,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202609	PLANO V5		 1.434.329,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202610	PLANO V5		 1.789.515,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202611	PLANO V5		 2.563.223,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	credit_card	Maior que 12x	202612	PLANO V5		 1.989.103,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202601	PLANO V5		 389,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202602	PLANO V5		 773,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202603	PLANO V5		 1.253,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202604	PLANO V5		 1.740,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202605	PLANO V5		 2.246,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202606	PLANO V5		 2.745,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202607	PLANO V5		 3.226,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202608	PLANO V5		 3.749,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202609	PLANO V5		 4.280,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202610	PLANO V5		 5.187,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202611	PLANO V5		 6.793,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	debit_card	-	202612	PLANO V5		 6.076,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202601	PLANO V5		 20.739,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202602	PLANO V5		 46.500,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202603	PLANO V5		 86.453,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202604	PLANO V5		 132.219,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202605	PLANO V5		 167.804,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202606	PLANO V5		 198.061,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202607	PLANO V5		 229.261,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202608	PLANO V5		 245.571,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202609	PLANO V5		 270.200,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202610	PLANO V5		 294.710,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202611	PLANO V5		 351.266,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	digital_currency	-	202612	PLANO V5		 319.293,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202601	PLANO V5		 551.915,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202602	PLANO V5		 1.022.204,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202603	PLANO V5		 1.685.687,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202604	PLANO V5		 2.343.564,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202605	PLANO V5		 3.041.215,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202606	PLANO V5		 3.679.940,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202607	PLANO V5		 4.345.901,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202608	PLANO V5		 5.064.161,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202609	PLANO V5		 5.785.271,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202610	PLANO V5		 7.017.511,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202611	PLANO V5		 9.215.948,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS HUNTING	-	ticket	-	202612	PLANO V5		 8.240.365,00 
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	account_money	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	bank_transfer	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	consumer_credits	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	1x	202612	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	2 a 6x	202612	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	7 a 12x	202612	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	credit_card	Maior que 12x	202612	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	debit_card	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	digital_currency	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	BIG SELLERS	-	BS Sin Tag	-	ticket	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202601	PLANO V5		 60.038,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202602	PLANO V5		 80.321,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202603	PLANO V5		 146.789,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202604	PLANO V5		 197.712,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202605	PLANO V5		 235.965,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202606	PLANO V5		 258.630,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202607	PLANO V5		 294.858,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202608	PLANO V5		 330.723,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202609	PLANO V5		 341.737,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202610	PLANO V5		 374.996,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202611	PLANO V5		 378.214,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	account_money	-	202612	PLANO V5		 385.087,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202601	PLANO V5		 3.960.252,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202602	PLANO V5		 5.375.101,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202603	PLANO V5		 10.163.822,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202604	PLANO V5		 13.723.697,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202605	PLANO V5		 16.664.014,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202606	PLANO V5		 18.040.391,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202607	PLANO V5		 21.255.950,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202608	PLANO V5		 23.420.391,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202609	PLANO V5		 24.972.462,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202610	PLANO V5		 27.830.204,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202611	PLANO V5		 27.490.412,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	bank_transfer	-	202612	PLANO V5		 28.237.260,00 
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202611	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	consumer_credits	-	202612	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202601	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202602	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202603	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202604	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202605	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202606	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202607	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202608	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202609	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202610	PLANO V5		 -   
ONLINE PAYMENTS	LONGTAIL	CHECKOUT	-	AQUISICAO	credit_card	-	202611	PLANO V5		 -   
