CENARIO	MES	PRODUTO	CARTEIRA	CANAL	SUB_CANAL	SEGMENTO	CICLO_VIDA	VALOR	TIPO	BU	MOP	MONEY_RELEASE_SCHEMA	TYPE_FIN	PARCELAS
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		82291.77	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	13
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		130255.03	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	14
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		469371.71	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	15
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		86361.73	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	16
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		25776.86	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	17
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		2396229.62	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	18
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		21833864.54	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	2
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		22861204.43	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	3
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		15733514.53	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	4
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		10079735.08	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	5
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		12905520.91	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	6
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		2116669.97	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	7
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		3871501.99	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	8
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		582126.31	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	9
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		68376896.74	FORECAST 3+9	POINT	DEBIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		282.67	FORECAST 3+9	POINT	PREPAID_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	APP	SMB		3360.76	FORECAST 3+9	POINT	VOUCHER_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		729793.32	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	10
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		86280.08	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	11
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		510353.63	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	12
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		18150.98	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	13
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		21780.34	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	14
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		30067.8	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	15
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		10068.05	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	16
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		7250.28	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	17
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		177955.55	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	18
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		984459.87	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	2
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		897006.72	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	3
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		1016656.82	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	4
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		550118.23	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	5
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		612079.67	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	6
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		177970.08	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	7
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		317067.14	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	8
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		64641.3	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	9
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		20926982.61	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		30.8	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	10
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		42.66	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	12
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		230.56	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	2
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		421.87	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	3
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		181.4	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	4
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		500.09	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	5
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		591.13	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	6
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		3819801.73	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	10
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		66194.77	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	11
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		1500695.38	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	12
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		24670.51	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	13
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		24062.48	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	14
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		54732.22	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	15
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		19185.68	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	16
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		6477.18	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	17
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		372986.94	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	18
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		4933968.51	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	2
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		4411646.91	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	3
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		1900251.48	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	4
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		1727236.52	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	5
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		2100223.47	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	6
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		459657.88	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	7
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		651856.18	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	8
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		150861.85	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	9
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		30721260.76	FORECAST 3+9	POINT	DEBIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		73.63	FORECAST 3+9	POINT	PREPAID_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	LONGTAIL		128.93	FORECAST 3+9	POINT	VOUCHER_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		172798.99	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	10
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		18555.69	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	11
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		145606.86	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	12
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		5359.49	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	13
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		6827.7	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	14
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		6977.64	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	15
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		3345.25	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	16
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		1022.15	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	17
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		57877.68	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	18
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		169251.96	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	2
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		199730.09	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	3
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		156289.99	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	4
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		100484.24	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	5
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		108727.17	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	6
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		29696.87	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	7
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		64254.12	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	8
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		12964.1	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	9
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		20794815.56	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		4531.19	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	10
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		393.81	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	12
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		1843.66	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	2
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		2550.38	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	3
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		1299.3	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	4
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		2685.98	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	5
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		1406.85	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	6
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		287.52	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	7
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		323.51	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	8
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		80.3	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	9
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		4650781.31	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	10
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		50478.24	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	11
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		1970812.5	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	12
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		17066.47	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	13
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		20530.62	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	14
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		72730.1	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	15
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		16209.67	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	16
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		6734.32	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	17
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		393180.21	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	18
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		4323174.66	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	2
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		4953118.64	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	3
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		3405827.38	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	4
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		1754384.52	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	5
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		2558753.22	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	6
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		260226.35	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	7
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		667974.34	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	8
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		122510.74	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	9
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		32771470.85	FORECAST 3+9	POINT	DEBIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		55.97	FORECAST 3+9	POINT	PREPAID_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	LANDING	SMB		646.84	FORECAST 3+9	POINT	VOUCHER_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		972581.29	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	10
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		123243.49	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	11
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		876337.87	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	12
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		35747.66	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	13
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		26212.38	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	14
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		42902.27	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	15
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		14484.93	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	16
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		8646.21	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	17
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		206294.65	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	18
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		1509748.55	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	2
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		1282876.36	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	3
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		1069610.51	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	4
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		696033.11	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	5
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		845390.33	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	6
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		284615.17	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	7
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		484451.02	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	8
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		112808.25	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	9
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		38190595.23	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		47.05	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	10
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		65.92	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	12
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		361.59	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	2
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		601.95	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	3
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		270.16	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	4
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		711.2	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	5
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		945.35	FORECAST 3+9	POINT	CREDIT_CARD	PNF	NOT_FINANCED	6
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		5836325.06	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	10
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		85135.6	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	11
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		2031905.64	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	12
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		35286.77	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	13
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		28175.67	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	14
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		102703.21	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	15
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		27077.63	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	16
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		10320.82	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	17
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		722339.51	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	18
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		6600837.98	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	2
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		7705199.72	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	3
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		4702140.8	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	4
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		3528017.13	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	5
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		2286347.53	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	6
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		594611.5	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	7
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		995728.35	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	8
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		212918.32	FORECAST 3+9	POINT	CREDIT_CARD	PSJ	PSJ	9
FORECAST 4+8	202608	POINT	ACQUISITION	CANAIS DIGITAIS	TO	LONGTAIL		44552837.05	FORECAST 3+9	POINT	DEBIT_CARD	PNF	NOT_FINANCED	1
